nesdis_id,nwsli,state_code,latitude_d,longitude_d,owner_code,pe1,pe2,pe3,pe4,pe5,pe6,pe7,pe8,pe9,pe10,pe11,pe12,pe13,pe14,pe15,pe16,pe17,pe18,pe19,pe20,pe21,p322,pe23,pe24,pe25
327CA1D2,REMN5,NM,33.6506,-104.321,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
AAC0D438,RESN5,NM,33.715,-108.777,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DD2020B2,RFBN5,NM,34.4169,-106.8,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
16DB748A,RFRN5,NM,36.7381,-106.471,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
DD57B248,RGAN5,NM,35.1817,-106.656,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DD6171E8,RGBN5,NM,35.1978,-106.643,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CE19F394,RGCN5,NM,35.4647,-106.213,CESWA1,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DD8C94F6,RGEN5,NM,34.1208,-106.887,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
333221D0,RGMN5,NM,35.1458,-106.681,BLM001,PC,US,UD,TA,MT,XR,VB,MM,RW,,,,,,,,,,,,,,,
DD9DC1EE,RGQN5,NM,34.545,-106.762,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DD8CA16C,RGSN5,NM,33.9267,-106.851,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
17494560,RGTN5,NM,36.3031,-105.581,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CE1AB790,RHRN5,NM,33.4089,-104.472,CESPD1,HG,,,,,,,,,,,,,,,,,,,,,,,
DD57C4D8,RLAN5,NM,36.5083,-105.531,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
348644AA,RLPN5,NM,36.6625,-106.632,BURUCR,HG,VB,,,,,,,,,,,,,,,,,,,,,,
5213F760,RMAN5,NM,34.8197,-108.295,BIAPRR,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
CD10E458,RMHN5,NM,35.0461,-108.364,NMSTD1,DY,DJ,DH,TA,PP,,,,,,,,,,,,,,,,,,,
DE605718,RMON5,NM,35.7769,-105.658,USGS01,HG,TW,VB,,,,,,,,,,,,,,,,,,,,,
3486214C,RNAN5,NM,35.8461,-105.91,BURUCR,HG,VB,,,,,,,,,,,,,,,,,,,,,,
1695A556,RNFN5,NM,35.85,-105.894,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
