usgs_id	  10-85_slope_ftpmi	  upstream_len_mi	  elev_ft	  storage_pct	  lake_area_pct	  forest_pct	  glacier_pct	  infil_index	  mean_precip_in	  2yr_precip_in	  mean_min_jan_temp_f 
06478500	  0.49	  687.60	  1500.00	  1.00	  -99.00	  0.00	  -99.00	  3.15	  19.30	  2.30	  2.50
06478540	  6.68	  28.99	  1510.00	  4.52	  -99.00	  1.00	  -99.00	  3.33	  22.00	  2.60	  2.00
06478690	  3.96	  73.30	  1500.00	  6.40	  -99.00	  1.00	  -99.00	  3.33	  22.60	  2.50	  6.20
06479000	  3.42	  157.20	  1500.00	  4.50	  -99.00	  0.00	  -99.00	  3.33	  23.20	  2.60	  6.10
06480000	  2.11	  152.80	  1800.00	  10.00	  -99.00	  0.80	  -99.00	  3.25	  21.40	  2.50	  2.60
06481500	  4.26	  51.70	  1600.00	  7.70	  -99.00	  1.00	  -99.00	  3.25	  23.90	  2.60	  4.00
06483500	  5.79	  87.20	  1500.00	  -99.00	  -99.00	  0.10	  -99.00	  3.50	  25.90	  2.80	  5.00
06485500	  2.07	  351.00	  1600.00	  4.20	  -99.00	  0.70	  -99.00	  3.30	  23.70	  2.70	  4.20
06600500	  4.38	  90.80	  1370.00	  0.01	  0.01	  0.10	  -99.00	  3.50	  26.60	  2.80	  7.50
06606600	  1.99	  169.00	  1420.00	  1.39	  1.39	  0.90	  -99.00	  3.30	  28.00	  2.90	  7.00
06620000	  7.00	  91.00	  8900.00	  0.00	  0.00	  40.00	  -99.00	  -99.00	  18.00	  1.20	  -99.00
06622700	  190.00	  11.60	  9480.00	  0.50	  -99.00	  91.00	  -99.00	  6.70	  28.00	  1.40	  0.00
06623800	  109.00	  14.10	  9700.00	  0.60	  -99.00	  90.00	  -99.00	  -99.00	  26.00	  1.60	  2.00
06630000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
06632400	  136.00	  16.80	  9680.00	  1.30	  1.30	  86.00	  -99.00	  6.40	  22.00	  1.60	  12.00
06635000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
06637750	  169.00	  6.50	  8990.00	  0.00	  -99.00	  86.00	  -99.00	  6.30	  17.00	  1.70	  6.00
06658500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
06677500	  14.30	  205.60	  5560.00	  0.00	  0.00	  0.00	  0.00	  3.20	  15.00	  1.70	  12.50
06710500	  97.00	  34.00	  8800.00	  1.00	  1.00	  90.00	  -99.00	  -99.00	  23.00	  1.90	  10.00
06725500	  240.00	  12.00	  10400.00	  1.00	  1.00	  40.00	  -99.00	  -99.00	  27.00	  1.80	  4.00
06775900	  10.70	  117.00	  3700.00	  4.00	  4.00	  0.00	  0.00	  7.20	  19.10	  2.20	  10.20
06776500	  11.70	  147.00	  3600.00	  4.00	  4.00	  0.00	  0.00	  7.20	  19.10	  2.20	  10.20
06783500	  5.90	  105.00	  2300.00	  1.00	  1.00	  1.00	  0.00	  3.50	  22.50	  2.45	  11.00
06791500	  5.20	  93.00	  2200.00	  2.00	  2.00	  2.00	  0.00	  6.60	  21.80	  2.50	  9.80
06798500	  4.58	  165.40	  2160.00	  1.00	  1.00	  1.00	  0.00	  4.80	  22.40	  2.48	  9.00
06800000	  5.23	  75.50	  1510.00	  0.00	  0.00	  0.00	  0.00	  3.20	  27.70	  2.80	  12.30
06800500	  3.98	  313.20	  1760.00	  0.00	  0.00	  1.00	  0.00	  4.10	  25.50	  2.70	  10.70
06808500	  4.78	  91.10	  1250.00	  -99.00	  -99.00	  0.40	  -99.00	  3.70	  29.60	  3.20	  11.50
06809500	  4.68	  74.20	  1300.00	  -99.00	  -99.00	  1.10	  -99.00	  3.50	  30.30	  3.20	  12.00
06810000	  4.44	  108.00	  1240.00	  0.04	  0.04	  0.70	  -99.00	  3.60	  30.00	  3.20	  12.00
06811500	  5.76	  66.90	  1170.00	  0.00	  0.00	  1.00	  0.00	  3.30	  31.00	  3.09	  15.00
06813000	  4.90	  65.00	  1100.00	  0.00	  0.00	  0.40	  -99.00	  3.50	  32.00	  3.30	  16.00
06814000	  5.89	  55.40	  1310.00	  0.20	  -99.00	  4.20	  -99.00	  2.66	  34.00	  3.20	  17.00
06817500	  4.21	  87.00	  1200.00	  0.01	  0.01	  1.60	  -99.00	  3.20	  32.00	  3.30	  15.00
06841000	  10.10	  70.50	  2850.00	  0.00	  0.00	  0.00	  0.00	  4.40	  20.70	  2.30	  11.80
06853800	  6.95	  40.30	  1860.00	  0.50	  -99.00	  0.90	  -99.00	  3.00	  26.50	  2.70	  14.00
06864500	  8.95	  327.00	  2968.00	  0.03	  -99.00	  0.10	  -99.00	  2.91	  21.00	  2.37	  16.00
06867000	  6.86	  277.80	  2450.00	  0.10	  -99.00	  0.10	  -99.00	  2.99	  22.50	  2.40	  16.00
06868000	  6.28	  314.20	  2332.00	  0.12	  -99.00	  0.18	  -99.00	  3.05	  23.00	  2.48	  16.00
06869500	  5.02	  384.80	  2087.00	  0.14	  -99.00	  0.42	  -99.00	  2.80	  24.00	  2.56	  17.00
06876700	  4.65	  73.70	  1500.00	  0.20	  -99.00	  0.80	  -99.00	  -99.00	  27.00	  2.90	  17.00
06876900	  5.23	  381.00	  1985.00	  0.20	  -99.00	  0.95	  -99.00	  3.11	  25.00	  2.60	  17.00
06878000	  4.25	  58.00	  1330.00	  0.24	  -99.00	  3.00	  -99.00	  2.40	  30.50	  3.20	  18.00
06879650	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
06883000	  5.75	  103.60	  1990.00	  0.00	  0.00	  1.00	  0.00	  2.30	  24.60	  2.70	  14.10
06884200	  4.58	  62.40	  1480.00	  0.25	  -99.00	  3.50	  -99.00	  2.28	  30.50	  3.00	  16.00
06884400	  4.33	  235.60	  1670.00	  0.20	  -99.00	  2.00	  -99.00	  2.78	  29.00	  2.80	  15.00
06884500	  4.26	  247.10	  1649.00	  0.20	  -99.00	  2.00	  -99.00	  2.78	  29.00	  2.80	  16.00
06885500	  5.72	  40.30	  1330.00	  0.20	  -99.00	  2.00	  -99.00	  2.60	  33.50	  3.20	  17.00
06886000	  2.69	  265.00	  1562.00	  0.20	  -99.00	  2.00	  -99.00	  2.66	  29.50	  2.90	  16.00
06888500	  10.50	  40.10	  1310.00	  0.05	  -99.00	  4.00	  -99.00	  2.70	  34.50	  3.50	  19.00
06889200	  6.56	  54.70	  1170.00	  0.20	  -99.00	  8.00	  -99.00	  2.79	  35.50	  3.40	  18.00
06889500	  5.55	  71.10	  1120.00	  0.30	  -99.00	  8.15	  -99.00	  2.79	  35.50	  3.42	  18.00
06890500	  4.63	  68.60	  1110.00	  0.20	  -99.00	  6.05	  -99.00	  2.96	  36.00	  2.96	  18.00
06891500	  3.78	  70.30	  1020.00	  0.28	  -99.00	  5.47	  -99.00	  2.34	  37.00	  3.56	  20.00
06892000	  2.86	  73.90	  1020.00	  0.30	  -99.00	  17.60	  -99.00	  2.50	  37.00	  3.43	  19.00
06894000	  6.26	  35.40	  900.00	  1.00	  1.00	  4.90	  -99.00	  3.50	  36.00	  3.60	  21.00
06897500	  4.11	  120.00	  1000.00	  0.00	  0.00	  5.20	  -99.00	  2.40	  34.00	  3.30	  17.00
06897950	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
06898000	  3.51	  84.30	  1150.00	  0.03	  0.03	  6.00	  -99.00	  2.70	  32.10	  3.30	  13.50
06899500	  3.67	  124.00	  1000.00	  0.05	  0.05	  5.70	  -99.00	  2.40	  34.00	  3.30	  17.00
06903700	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
06907000	  3.60	  70.00	  900.00	  0.20	  0.20	  13.20	  -99.00	  2.30	  40.00	  3.50	  22.00
06908000	  2.50	  77.30	  800.00	  0.15	  0.15	  3.50	  -99.00	  2.80	  38.00	  3.50	  22.00
06910500	  4.64	  74.70	  900.00	  0.07	  0.07	  6.10	  -99.00	  3.50	  40.00	  3.50	  22.00
06911500	  5.80	  38.00	  1140.00	  0.45	  -99.00	  5.90	  -99.00	  1.98	  37.00	  3.59	  20.00
06913500	  2.84	  124.00	  1114.00	  0.41	  -99.00	  4.14	  -99.00	  1.93	  37.00	  3.61	  20.00
06914000	  4.40	  50.01	  1050.00	  0.48	  -99.00	  4.62	  -99.00	  2.06	  39.50	  3.70	  21.00
06917000	  4.97	  51.50	  1010.00	  0.50	  -99.00	  9.20	  -99.00	  2.82	  40.50	  3.80	  22.00
06917500	  4.55	  61.40	  930.00	  -99.00	  -99.00	  8.00	  -99.00	  2.99	  40.50	  3.80	  23.00
06928000	  3.97	  97.40	  1300.00	  0.02	  0.02	  34.50	  -99.00	  3.70	  42.00	  3.80	  24.00
06933500	  3.01	  173.00	  1200.00	  0.02	  0.02	  45.60	  -99.00	  3.70	  42.00	  3.70	  24.00
06934500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
07013000	  6.29	  73.60	  1100.00	  0.05	  0.05	  50.30	  -99.00	  4.10	  42.00	  3.70	  24.00
07016500	  2.76	  135.00	  900.00	  0.10	  0.10	  35.40	  -99.00	  2.70	  40.00	  3.60	  23.00
07018100	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
07018500	  3.36	  127.00	  800.00	  0.20	  0.20	  60.30	  -99.00	  3.20	  40.00	  3.60	  24.00
07019000	  3.44	  185.00	  900.00	  0.05	  0.05	  53.20	  -99.00	  3.50	  40.00	  3.60	  24.00
07021000	  8.92	  62.60	  700.00	  0.01	  0.01	  73.00	  -99.00	  2.60	  44.00	  3.60	  26.00
07029500	  1.26	  90.80	  480.00	  1.55	  -99.00	  60.90	  -99.00	  3.16	  53.00	  4.00	  33.00
07032000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
07049000	  8.51	  47.40	  1590.00	  0.00	  -99.00	  86.00	  -99.00	  -99.00	  45.00	  4.00	  25.90
07050500	  6.82	  82.50	  1540.00	  0.01	  -99.00	  90.00	  -99.00	  -99.00	  43.00	  4.00	  24.90
07056000	  10.40	  96.20	  1490.00	  0.00	  -99.00	  91.00	  -99.00	  -99.00	  45.00	  4.00	  24.90
07057500	  8.29	  57.60	  1000.00	  0.02	  0.02	  75.20	  -99.00	  3.90	  42.00	  3.80	  26.00
07060710	  -99.00	  -99.00	  -99.00	  0.00	  -99.00	  98.00	  -99.00	  -99.00	  45.00	  4.00	  23.70
07061500	  10.90	  49.20	  1100.00	  0.02	  0.02	  81.00	  -99.00	  3.50	  42.00	  3.60	  26.00
07066500	  7.58	  72.10	  1100.00	  0.02	  0.02	  79.20	  -99.00	  3.90	  42.00	  3.70	  26.00
07067000	  5.92	  105.00	  1000.00	  0.01	  0.01	  75.60	  -99.00	  3.90	  44.00	  3.70	  26.00
07068000	  4.75	  143.00	  1000.00	  0.01	  0.01	  78.80	  -99.00	  3.90	  44.00	  3.70	  28.00
07069500	  8.38	  93.10	  740.00	  0.12	  -99.00	  71.00	  -99.00	  -99.00	  44.00	  4.00	  27.00
07071500	  10.10	  79.40	  1000.00	  0.01	  0.01	  70.00	  -99.00	  3.90	  44.00	  3.80	  27.00
07072000	  10.20	  115.00	  850.00	  0.01	  -99.00	  72.00	  -99.00	  -99.00	  43.00	  4.00	  27.00
07074000	  5.96	  77.40	  680.00	  0.02	  -99.00	  66.00	  -99.00	  -99.00	  45.00	  4.00	  27.00
07075300	  21.10	  47.30	  1150.00	  0.00	  0.00	  94.00	  -99.00	  -99.00	  50.00	  4.00	  25.40
07077380	  0.95	  72.90	  300.00	  0.00	  0.08	  45.00	  -99.00	  -99.00	  48.00	  3.90	  25.40
07083000	  300.00	  8.00	  11800.00	  0.00	  0.00	  40.00	  -99.00	  -99.00	  21.00	  1.30	  -4.00
07095000	  39.00	  26.00	  9300.00	  0.00	  0.00	  26.00	  -99.00	  -99.00	  21.00	  1.60	  5.00
07096000	  28.00	  127.00	  9500.00	  0.00	  0.00	  79.00	  -99.00	  -99.00	  19.00	  1.60	  8.00
07141200	  4.18	  172.00	  2520.00	  0.06	  -99.00	  0.32	  -99.00	  2.82	  21.50	  2.50	  17.00
07144200	  2.30	  124.00	  1520.00	  0.30	  -99.00	  1.28	  -99.00	  2.58	  30.50	  3.30	  21.00
07144780	  5.85	  72.20	  1720.00	  0.25	  -99.00	  2.00	  -99.00	  -99.00	  26.50	  3.00	  20.00
07145200	  7.13	  94.70	  1760.00	  0.10	  -99.00	  0.91	  -99.00	  2.90	  26.00	  3.10	  21.00
07146500	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  2.50	  18.00
07147070	  4.15	  49.20	  1400.00	  0.30	  -99.00	  3.00	  -99.00	  2.80	  33.50	  3.50	  22.00
07147800	  2.50	  128.00	  1380.00	  0.50	  -99.00	  4.28	  -99.00	  2.66	  34.50	  3.60	  22.00
07148350	  15.10	  52.50	  1410.00	  -99.00	  -99.00	  1.00	  -99.00	  3.99	  23.50	  3.00	  -99.00
07149000	  8.27	  108.10	  1840.00	  0.35	  -99.00	  0.56	  -99.00	  2.82	  25.00	  3.00	  21.00
07151500	  7.79	  90.90	  1530.00	  0.20	  -99.00	  1.40	  -99.00	  2.99	  27.50	  3.30	  22.00
07157500	  4.23	  127.00	  2620.00	  0.05	  -99.00	  0.01	  -99.00	  3.57	  21.00	  2.60	  18.00
07161000	  7.50	  611.00	  -99.00	  0.00	  0.00	  2.90	  -99.00	  3.85	  20.20	  2.70	  -99.00
07167500	  13.20	  27.80	  1230.00	  0.40	  -99.00	  4.20	  -99.00	  3.16	  36.00	  3.70	  22.00
07172000	  7.39	  60.60	  1100.00	  0.25	  -99.00	  16.00	  -99.00	  2.39	  35.00	  3.80	  24.00
07176000	  1.76	  269.00	  -99.00	  0.00	  0.00	  13.00	  -99.00	  3.10	  36.50	  3.80	  -99.00
07180500	  9.42	  18.20	  1430.00	  0.10	  -99.00	  3.12	  -99.00	  2.90	  34.00	  3.57	  21.00
07183000	  1.84	  190.60	  1300.00	  0.25	  -99.00	  2.92	  -99.00	  2.35	  36.50	  3.60	  21.00
07184000	  3.43	  45.80	  930.00	  0.40	  -99.00	  5.50	  -99.00	  2.20	  40.50	  3.90	  24.00
07186000	  6.08	  72.80	  1100.00	  0.06	  0.06	  4.60	  -99.00	  3.20	  40.00	  3.90	  26.00
07186400	  8.90	  48.40	  1400.00	  0.43	  0.43	  15.00	  -99.00	  3.20	  41.00	  3.90	  25.00
07187000	  8.34	  57.90	  1200.00	  0.01	  0.01	  22.40	  -99.00	  3.20	  40.00	  4.00	  26.00
07189000	  8.05	  59.70	  1050.00	  0.00	  0.00	  0.39	  -99.00	  3.26	  44.00	  4.00	  26.00
07195000	  16.90	  18.20	  1270.00	  0.02	  5.00	  15.00	  -99.00	  -99.00	  43.00	  4.00	  25.90
07196500	  5.33	  96.20	  900.00	  0.23	  0.23	  34.00	  -99.00	  4.24	  44.30	  4.10	  26.00
07197000	  13.40	  38.20	  940.00	  0.00	  0.00	  50.00	  -99.00	  5.70	  44.50	  4.20	  26.00
07203000	  62.90	  51.40	  9350.00	  0.28	  0.28	  95.00	  -99.00	  7.50	  19.00	  2.20	  11.00
07207500	  99.00	  28.00	  9350.00	  0.11	  0.11	  96.00	  -99.00	  8.00	  18.00	  2.15	  8.00
07208500	  212.00	  17.50	  10400.00	  0.51	  0.51	  80.00	  -99.00	  8.00	  21.00	  2.15	  6.00
07211500	  34.40	  87.20	  8640.00	  0.58	  0.58	  26.00	  -99.00	  7.50	  17.00	  2.00	  12.00
07216500	  46.50	  43.60	  9400.00	  0.30	  -99.00	  61.00	  -99.00	  -99.00	  20.50	  2.18	  7.40
07218000	  45.30	  41.00	  8760.00	  2.00	  2.00	  73.00	  -99.00	  -99.00	  19.00	  2.16	  7.00
07221000	  25.10	  80.00	  9020.00	  0.00	  -99.00	  40.00	  -99.00	  -99.00	  19.00	  2.10	  12.00
07222500	  48.40	  52.30	  5760.00	  0.86	  0.86	  7.00	  -99.00	  9.00	  15.00	  1.96	  22.00
07229300	  7.72	  7.20	  1211.00	  3.00	  -99.00	  1.00	  -99.00	  3.20	  34.50	  3.75	  26.00
07232500	  14.80	  203.00	  4320.00	  0.00	  0.00	  1.00	  -99.00	  3.44	  17.00	  2.40	  18.00
07234000	  12.60	  278.00	  -99.00	  0.00	  0.00	  1.00	  -99.00	  3.89	  19.00	  2.55	  -99.00
07243000	  11.90	  9.00	  880.00	  0.00	  0.00	  60.00	  -99.00	  3.23	  35.00	  3.80	  25.00
07247000	  9.79	  33.60	  830.00	  0.01	  -99.00	  70.00	  -99.00	  -99.00	  45.00	  4.00	  27.80
07247500	  3.91	  31.80	  600.00	  1.12	  1.12	  59.00	  -99.00	  2.48	  45.50	  4.10	  28.00
07250000	  17.40	  53.20	  1070.00	  0.02	  -99.00	  85.00	  -99.00	  -99.00	  45.00	  4.00	  28.00
07252000	  18.10	  52.40	  1430.00	  0.03	  -99.00	  98.00	  -99.00	  -99.00	  48.00	  4.00	  28.00
07257000	  17.00	  41.80	  1410.00	  0.00	  -99.00	  99.00	  -99.00	  -99.00	  49.00	  4.00	  28.90
07258500	  9.84	  34.30	  670.00	  0.00	  -99.00	  61.00	  -99.00	  -99.00	  44.00	  4.00	  27.80
07261000	  7.41	  36.00	  720.00	  0.00	  -99.00	  46.00	  -99.00	  -99.00	  50.00	  4.00	  28.90
07261500	  11.00	  59.90	  1040.00	  0.00	  -99.00	  84.00	  -99.00	  -99.00	  46.00	  4.00	  27.80
07263000	  12.10	  32.40	  830.00	  0.00	  -99.00	  99.00	  -99.00	  -99.00	  48.00	  4.00	  32.30
07265450	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
07268000	  5.30	  32.00	  407.00	  2.00	  1.00	  45.00	  -99.00	  -99.00	  54.00	  4.00	  34.00
07289000	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00	  -99.00
07289500	  1.70	  120.00	  376.00	  1.00	  1.00	  60.00	  -99.00	  -99.00	  53.00	  4.30	  36.00
07290000	  1.27	  216.00	  319.00	  2.00	  1.00	  52.00	  -99.00	  -99.00	  52.00	  4.40	  38.00
07290650	  3.90	  70.70	  309.00	  0.00	  1.00	  64.00	  -99.00	  -99.00	  55.00	  4.60	  38.00
07291000	  6.20	  32.60	  407.00	  0.00	  1.00	  71.00	  -99.00	  -99.00	  56.00	  4.70	  41.00
07299670	  7.54	  44.20	  1644.00	  0.20	  -99.00	  6.00	  -99.00	  -99.00	  24.00	  3.30	  28.00
07301410	  14.02	  46.61	  2685.00	  1.00	  -99.00	  2.00	  -99.00	  -99.00	  23.00	  2.50	  26.00
07304500	  9.56	  54.10	  1640.00	  0.00	  0.00	  1.00	  -99.00	  2.97	  24.50	  3.30	  24.00
07307800	  13.35	  81.60	  2178.00	  0.20	  -99.00	  29.00	  -99.00	  -99.00	  22.50	  3.20	  27.00
07311200	  36.40	  16.20	  1493.00	  5.10	  -99.00	  29.80	  -99.00	  2.05	  29.60	  3.65	  26.00
07311500	  8.51	  64.20	  1140.00	  0.00	  0.00	  4.00	  -99.00	  2.06	  28.10	  3.60	  -99.00
07311700	  8.72	  95.00	  1804.00	  0.00	  -99.00	  66.00	  -99.00	  -99.00	  23.50	  3.40	  28.00
