"wfo","lid","priority","observation pedts code","observation duration","observation last update","forecast pedts code","forecast duration","forecast last update"
"AKQ","WONN7","1","HGIRR","6","2023-11-10 18:30:02","HGIFE","6",""
"AKQ","WRVV2","1","HMIRZ","6","2023-11-10 18:30:02","HMIFM","26","2023-11-10 18:30:02"
"AKQ","WTIN7","1","HGIRR","6","2023-11-10 18:30:02","HMIFE","6",""
"AKQ","WYPV2","1","HGIRG","6","2018-11-30 23:45:01","HGIFE","26",""
"AKQ","YKTV2","1","HMIRG","4","2023-11-10 18:30:02","HMIFM","26","2023-11-10 18:30:02"
"AKQ","YKTV2","2","HMIRP","6","2023-06-26 13:15:04","","",""
"AKQ","ZUNV2","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"ALY","ALBN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","ALBN6","2","","","","HGIFF","26","2021-09-22 15:30:02"
"ALY","ARLV1","1","HGIRZ","6","2014-06-26 05:15:02","HGIFE","26",""
"ALY","ASEN6","1","HPIRZ","6","2023-11-10 18:30:02","HPIFE","26","2023-11-10 18:30:02"
"ALY","ASEN6","2","","","","HPIFF","26","2021-09-22 15:30:02"
"ALY","BKBN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","BKBN6","2","HGIR2","6","2022-02-17 14:15:03","HGIFF","20","2021-09-22 12:00:02"
"ALY","BKBN6","3","HGIRZ","30","","","",""
"ALY","BNTV1","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-10-24 17:30:02"
"ALY","BNTV1","2","HGIRZ","30","","HGIFF","26",""
"ALY","BRTN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","BRTN6","2","HGIR2","6","2022-03-25 13:30:02","HGIFF","26","2021-09-22 15:30:02"
"ALY","BTTN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","BTTN6","2","","","","HGIFF","26","2021-09-22 15:30:02"
"ALY","CBSN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","CHSN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","COHN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","COHN6","2","HGIRP","6","","HGIFF","26","2021-09-22 15:30:02"
"ALY","CTVM3","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-07-11 14:45:02"
"ALY","CTVM3","2","","","","HGIFF","26",""
"ALY","DDMN6","1","HPIRG","6","2023-11-10 18:30:02","HPIFE","26","2023-11-10 18:30:02"
"ALY","DDMN6","2","HPIR2","6","2016-02-18 23:30:02","HPIFF","26","2021-09-22 15:30:02"
"ALY","DDMN6","3","HPIRZ","6","2015-01-13 20:30:02","","",""
"ALY","EAGN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","EAGN6","2","","","","HGIFF","26","2021-09-22 15:30:02"
"ALY","EPCN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","FLVC3","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26","2023-10-03 23:30:02"
"ALY","FLVC3","2","HGIRZ","6","2014-10-30 20:30:03","HGIFF","26",""
"ALY","FOXN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","FTEN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","FTEN6","2","HGIR2","6","2016-07-06 17:30:01","HGIFF","26","2021-09-22 15:30:02"
"ALY","FTEN6","3","HGIRP","6","","","",""
"ALY","GAYC3","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","GAYC3","2","HGIRZ","24","2014-12-07 16:15:02","HGIFF","26","2021-09-22 15:30:02"
"ALY","GBRN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","GBRN6","2","HGIR2","6","2022-11-10 13:45:02","HGIFF","26","2021-09-22 15:30:02"
"ALY","GBRN6","3","HGIRZ","30","","","",""
"ALY","GILN6","1","HPIRG","30","2023-11-10 18:30:02","HPIFE","26","2023-11-10 18:30:02"
"ALY","GILN6","2","HPIRZ","30","2023-04-10 15:15:02","HPIFF","26","2021-09-22 15:30:02"
"ALY","GILN6","3","HPIR2","6","","","",""
"ALY","GTBM3","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","GTBM3","2","HGIRZ","30","","HGIFF","26","2021-09-22 15:30:02"
"ALY","GVVN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","GVVN6","2","HGIRZ","30","","HGIFF","26","2021-09-22 15:30:02"
"ALY","HDLN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","HDLN6","2","HGIRP","6","","HGIFF","26","2021-09-22 15:30:02"
"ALY","HDLN6","3","HGIRZ","30","","","",""
"ALY","HDYN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","HDYN6","2","HGIRP","6","","HGIFF","26","2021-09-22 15:30:02"
"ALY","HIKN6","1","HPIRG","30","2023-11-10 18:30:02","HPIFE","26","2023-11-10 18:30:02"
"ALY","HIKN6","2","HPIR2","6","2018-10-29 15:15:02","HPIFF","26","2021-09-22 15:30:02"
"ALY","HIKN6","3","HPIRP","6","","","",""
"ALY","HIKN6","4","HPIRZ","30","","","",""
"ALY","HOPN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","HOPN6","2","HGIRP","6","","HGIFF","26","2021-09-22 15:30:02"
"ALY","HOPN6","3","HGIRZ","30","","","",""
"ALY","INDN6","1","HPIRZ","6","2023-11-10 18:30:02","HPIFE","26","2023-07-15 11:45:02"
"ALY","INDN6","2","HPIRP","6","","HPIFF","26",""
"ALY","INRN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2014-12-31 04:45:03"
"ALY","INRN6","2","","","","HGIFF","26",""
"ALY","KASN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","KASN6","2","HGIR2","6","","HGIFF","26","2021-09-22 15:30:02"
"ALY","LLIC3","1","HPIRZ","6","2023-11-10 18:30:02","HPIFE","26",""
"ALY","LSMN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","LTLN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","LTLN6","2","HGIR2","6","2023-02-15 19:15:02","HGIFF","26","2021-09-22 15:30:02"
"ALY","MDBN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","MKLN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","MNRN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","MNRN6","2","HGIR2","6","","","",""
"ALY","MNRN6","3","HGIRZ","30","","","",""
"ALY","MRNN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","MRNN6","2","HGIRP","6","","HGIFF","26","2021-09-22 15:30:02"
"ALY","MTRN6","1","HGIR2","6","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","MTRN6","2","HGIRG","30","2023-10-13 15:00:02","HGIFF","26","2021-09-22 15:30:02"
"ALY","MTRN6","3","HGIRP","6","","","",""
"ALY","MTRN6","4","HGIRZ","30","","","",""
"ALY","NBHN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","NBMN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","NBSM3","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-10-01 05:30:02"
"ALY","NBSM3","2","HGIRP","6","","HGIFF","26",""
"ALY","NCKN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","NCKN6","2","HGIR2","6","","HGIFF","26","2021-09-22 15:30:02"
"ALY","NCKN6","3","HGIRP","6","","","",""
"ALY","NCKN6","4","HGIRZ","30","","","",""
"ALY","ORKN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","PKLN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","PKLN6","2","HGIR2","6","","","",""
"ALY","PKMN6","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","PKMN6","2","HGIRW","6","2023-05-03 12:45:02","","",""
"ALY","PTVN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","PTVN6","2","HGIRP","6","","HGIFF","26","2021-09-22 15:30:02"
"ALY","RKGV1","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-10-23 11:30:02"
"ALY","RKGV1","2","","","","HGIFF","26",""
"ALY","RONN6","1","HPIRZ","6","2023-11-10 18:30:02","HPIFE","26","2023-11-10 18:30:02"
"ALY","RONN6","2","","","","HPIFF","26","2021-09-22 15:30:02"
"ALY","ROSN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","ROSN6","2","HGIRP","6","","HGIFF","26","2021-09-22 15:30:02"
"ALY","ROSN6","3","HGIRZ","30","","","",""
"ALY","RVRN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","RVRN6","2","HGIRZ","30","","HGIFF","26","2021-09-22 15:30:02"
"ALY","SACN6","1","HPIRG","30","2023-11-10 18:30:02","HPIFE","26","2023-11-10 18:30:02"
"ALY","SACN6","2","HPIRP","6","","HPIFF","26","2021-09-22 15:30:02"
"ALY","SACN6","3","HPIRZ","30","","","",""
"ALY","SCHN6","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26","2023-09-11 23:30:03"
"ALY","SCHN6","2","HGIR2","6","","HGIFF","26",""
"ALY","SCHN6","3","HGIRZ","6","","","",""
"ALY","STVC3","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","STVC3","2","HGIRZ","30","","HGIFF","26","2021-09-22 15:30:02"
"ALY","SWRN6","1","HPIRG","30","2023-11-10 18:30:02","HPIFE","26",""
"ALY","SWRN6","2","HPIRP","6","","HPIFF","26",""
"ALY","TENN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","TENN6","2","HGIRZ","30","","HGIFF","26","2021-09-22 15:30:02"
"ALY","TOWV1","1","HTIRG","30","2023-11-10 18:30:02","HTIFE","26","2017-04-14 17:45:02"
"ALY","TRYN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","TRYN6","2","HGIRW","6","2019-01-31 17:45:02","HGIFF","26","2021-09-22 15:30:02"
"ALY","TRYN6","3","HGIR2","6","","","",""
"ALY","TRYN6","4","HGIRP","6","","","",""
"ALY","UCAN6","1","HPIRZ","6","2016-12-24 23:45:01","HPIFE","26","2016-03-02 04:45:02"
"ALY","UCAN6","2","","","","HPIFF","26",""
"ALY","WAPN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","WAPN6","2","","","","HGIFF","26","2021-09-22 15:30:02"
"ALY","WHBN6","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ALY","WILM3","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-10-25 11:30:02"
"ALY","WILM3","2","","","","HGIFF","26",""
"ALY","WTFN6","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ALY","WTFN6","2","","","","HGIFF","26","2021-09-22 15:30:02"
"AMA","AMAT2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26","2023-06-14 17:45:02"
"AMA","BVRO2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26","2023-07-14 23:45:02"
"AMA","CDNT2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26","2023-06-08 11:45:02"
"AMA","GBRO2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26",""
"AMA","GRET2","1","HPIRG","30","2023-11-10 18:30:02","HPIFF","26",""
"AMA","HLCT2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26",""
"AMA","KENO2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26","2023-06-19 11:45:02"
"AMA","KTNT2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26","2023-07-14 23:45:02"
"AMA","LCBT2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26","2023-07-15 17:45:03"
"AMA","MRIT2","1","HPIRG","30","2023-11-10 18:30:02","HPIFF","26",""
"AMA","SHAT2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26","2019-05-30 23:45:02"
"AMA","SPMT2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26","2023-09-20 17:30:02"
"AMA","SPRT2","1","HPIRG","30","2023-11-10 18:30:02","HPIFF","26",""
"AMA","WAYT2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26","2023-06-13 11:45:02"
"AMA","WLGT2","1","HGIRG","30","2023-11-10 18:30:02","HGIFF","26","2023-06-08 11:45:02"
"APX","ASBM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","BEVM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","BEVM4","2","HGIRZ","6","","","",""
"APX","BGTM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","BOLM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","BVTM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26","2020-05-27 23:30:02"
"APX","CSVM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","EJJM4","1","HGIRZ","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","GYMM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","HONM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","HOXM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","HOXM4","2","HGIRZ","6","2014-10-23 14:30:02","","",""
"APX","KBLM4","1","HGIRZ","6","2023-10-12 23:30:02","HGIFE","26",""
"APX","LUZM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","LUZM4","2","HGIRZ","6","","","",""
"APX","MCKM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","MCKM4","2","HGIRZ","6","2015-01-23 18:15:02","","",""
"APX","MIOM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","MSKM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","MULM4","1","HGIRG","6","2023-11-10 18:30:02","","",""
"APX","MYFM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26","2023-09-14 11:30:02"
"APX","RDOM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"APX","RUDM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26","2023-04-20 23:45:02"
"APX","RUDM4","2","HGIRZ","6","","","",""
"APX","SDTM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","SHRM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"APX","STRM4","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-05-16 11:45:02"
"APX","SVRM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","TCBM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","6",""
"APX","VGCM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","VGCM4","2","HGIRZ","6","","","",""
"APX","WLSM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","WOLM4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"APX","WOLM4","2","HGIRZ","6","","","",""
"ARX","AGRI4","1","HGIRP","12","2023-10-25 23:30:02","HGIFE","26",""
"ARX","AGRI4","2","HGIRZ","30","","","",""
"ARX","ALMW3","1","HTIRG","6","2023-11-10 18:30:02","HTIFE","26","2023-11-10 18:30:02"
"ARX","ALMW3","2","HGIRZ","6","2018-07-30 17:15:02","HGIFE","26","2018-08-01 18:45:02"
"ARX","ALZM5","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","6",""
"ARX","AMAW3","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ARX","ARCW3","1","HGIRP","6","2023-11-10 18:30:02","HGIFE","26","2023-11-04 23:30:02"
"ARX","ASNM5","1","HGIRG","6","2023-11-10 18:30:02","","",""
"ARX","ASNM5","2","HGIRP","6","2023-08-21 19:15:02","","",""
"ARX","ASTM5","1","HGIRZ","6","2023-11-10 18:30:02","HGIFE","26","2021-09-04 23:30:02"
"ARX","BIGW3","1","HGIRP","6","2023-11-10 18:30:02","","",""
"ARX","BLFI4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26","2021-09-06 05:45:02"
"ARX","BLFI4","2","HGIR2","6","2023-10-05 16:00:02","","",""
"ARX","BNEM5","1","HGIRZ","30","2020-02-23 23:45:02","HGIFE","6",""
"ARX","BRFW3","1","HGIRP","28","2023-11-10 18:30:02","HGIFE","26","2023-11-05 23:30:03"
"ARX","BTNW3","1","HGIRP","30","2023-11-10 18:30:02","","",""
"ARX","BVCW3","1","HGIRP","28","2023-11-10 18:30:02","","",""
"ARX","CCYI4","1","HGIRG","28","2023-11-10 18:30:02","HGIFE","26","2023-05-23 23:45:02"
"ARX","CCYI4","2","HGIRP","28","2022-08-31 17:00:02","","",""
"ARX","CFMW3","1","HGIRP","28","2023-11-10 18:30:02","","",""
"ARX","CMAM5","1","HGIRR","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","CMAM5","2","HGIRP","30","2022-12-31 23:45:02","","",""
"ARX","CMTI4","1","HGIRP","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","COOW3","1","HGIRP","28","2023-09-24 23:30:02","","",""
"ARX","CROI4","1","HGIRZ","30","2016-04-07 18:30:02","HGIFE","26",""
"ARX","CROW3","1","QTIRP","18","2023-11-10 18:30:02","QTIFE","28","2023-11-08 23:30:01"
"ARX","CROW3","2","QTIRZ","18","","QTIFF","12","2015-01-02 05:45:02"
"ARX","DCHI4","1","HGIRP","28","2023-11-10 18:30:02","HGIFE","26","2023-05-22 11:45:03"
"ARX","DCHI4","2","HGIRG","28","2022-09-23 20:00:02","","",""
"ARX","DCHI4","3","HGIR2","28","2021-02-16 18:30:02","","",""
"ARX","DDGW3","1","HGIRG","28","2023-11-10 18:30:02","HGIFE","26","2023-11-06 23:30:02"
"ARX","DDGW3","2","HGIR2","28","2021-01-30 03:30:01","","",""
"ARX","DDGW3","3","HGIRP","28","","","",""
"ARX","DEHI4","1","HGIRG","28","2023-11-10 18:30:02","HGIFE","26","2021-09-06 11:45:02"
"ARX","DEHI4","2","HGIRP","28","","","",""
"ARX","DOBM5","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","8","2023-04-02 05:45:02"
"ARX","DRCI4","1","HGIRG","6","2021-11-11 23:30:02","","",""
"ARX","DWCI4","1","HGIRP","26","2023-11-10 18:30:02","","",""
"ARX","EBWM5","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","EDRI4","1","HGIRG","28","2023-11-10 18:30:02","HGIFE","26",""
"ARX","EDRI4","2","HGIRP","28","2019-07-10 15:00:02","","",""
"ARX","EDRI4","3","HGIR2","6","2019-03-12 16:45:02","","",""
"ARX","EKCW3","1","HGIRR","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","EKCW3","2","HGIRZ","30","2016-04-07 16:45:01","","",""
"ARX","EKDI4","1","HGIRG","28","2023-11-10 18:30:02","HGIFE","26","2023-05-23 23:45:02"
"ARX","EKDI4","2","HGIRP","28","","","",""
"ARX","ERCI4","1","HGIRP","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","FLMM5","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","FLMM5","2","HGIRP","6","","","",""
"ARX","FMCW3","1","HGIRP","6","2023-11-10 18:30:02","","",""
"ARX","FREI4","1","HGIRP","6","2023-11-10 18:30:02","","",""
"ARX","FSTI4","1","HGIRP","26","2023-11-10 18:30:02","","",""
"ARX","FTAI4","1","HGIRP","26","2023-11-10 18:30:02","","",""
"ARX","FTKI4","1","HGIRP","6","2023-11-10 18:30:02","","",""
"ARX","GALW3","1","HGIRP","18","2023-11-10 18:30:02","HGIFE","26","2023-11-08 23:30:01"
"ARX","GALW3","2","HGIRG","24","2020-06-19 18:00:02","","",""
"ARX","GENW3","1","HTIRG","6","2023-11-10 18:30:02","HTIFE","26","2023-11-10 18:30:02"
"ARX","GENW3","2","HTIRZ","6","2021-05-02 23:00:02","","",""
"ARX","GMIW3","1","HGIRZ","6","2023-08-11 23:45:02","HGIFE","26","2023-04-30 11:45:02"
"ARX","GMWM5","1","HGIRR","6","2023-11-10 18:30:02","","",""
"ARX","GRBI4","1","HGIRP","28","","HGIFE","26","2023-03-08 11:45:02"
"ARX","GRBI4","2","HGIRG","28","2023-11-10 18:30:02","","",""
"ARX","GTTI4","1","HTIRG","30","2023-11-10 18:30:02","HTIFE","26","2023-11-10 18:30:02"
"ARX","GTTI4","2","HTIRZ","30","","","",""
"ARX","HAAW3","1","HGIRP","24","2023-11-10 18:30:02","HGIFE","26",""
"ARX","HABW3","1","HPIRP","26","2023-11-10 18:30:02","HPIFE","24",""
"ARX","HATW3","1","HGIRP","24","2023-11-10 18:30:02","HGIFE","12",""
"ARX","HEFW3","1","HGIRP","24","2023-11-10 18:30:02","HGIFE","26",""
"ARX","HOUM5","1","HGIRG","28","2023-11-10 18:30:02","HGIFE","26","2022-08-01 23:45:02"
"ARX","HOUM5","2","HGIRP","28","","","",""
"ARX","IDPW3","1","HGIRR","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","IDPW3","2","HGIRZ","30","2016-04-07 16:45:01","","",""
"ARX","IONI4","1","HGIRP","28","2023-11-10 18:30:02","HGIFE","26",""
"ARX","IONI4","2","HGIRG","28","2021-07-20 16:00:02","","",""
"ARX","IONI4","3","HGIR2","6","2022-09-10 03:45:02","","",""
"ARX","JLNW3","1","HGIRP","28","2023-11-10 18:30:02","","",""
"ARX","KDVI4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","LACW3","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ARX","LAFW3","1","HGIRP","28","2023-11-10 18:30:02","HGIFE","26","2023-04-27 11:45:02"
"ARX","LAFW3","2","HGIRZ","12","","","",""
"ARX","LANM5","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-05-24 11:45:02"
"ARX","LCOI4","1","HGIRP","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","LCRM5","1","HTIRG","6","2023-11-10 18:30:02","HTIFE","26","2023-11-10 18:30:02"
"ARX","LCRM5","2","HTIRZ","6","2023-04-18 13:45:02","","",""
"ARX","LCRW3","1","HGIRP","6","2023-11-10 18:30:02","","",""
"ARX","LENW3","1","HGIRP","28","2023-11-10 18:30:02","","",""
"ARX","LFMW3","1","HGIRP","6","2023-11-10 18:30:02","","",""
"ARX","LKCM5","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ARX","LKZM5","1","HPIRZ","30","2023-11-10 18:30:02","HPIFF","1","2023-09-04 11:30:02"
"ARX","LLNW3","1","HGIRP","28","2023-11-10 18:30:02","","",""
"ARX","LLSW3","1","HGIRP","28","2023-11-10 18:30:02","","",""
"ARX","LLXW3","1","HGIRP","28","2023-11-10 18:30:02","","",""
"ARX","LNSI4","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ARX","LNSM5","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2020-06-17 11:30:01"
"ARX","LSPI4","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","LYNW3","1","HTIRG","18","2023-11-10 18:30:02","HTIFE","26","2023-11-10 18:30:02"
"ARX","LYNW3","2","HTIRZ","26","2022-08-31 19:30:02","","",""
"ARX","LZIM5","1","QIIRZ","30","2019-06-20 00:00:01","QIIFF","26","2023-09-04 11:30:02"
"ARX","MAZM5","1","HGIRZ","30","2018-11-20 00:00:02","HGIFE","6",""
"ARX","MAZM5","2","HGIRR","6","2023-11-10 02:30:02","","",""
"ARX","MCGI4","1","HGIRP","12","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ARX","MCGI4","2","HGIRG","12","2023-05-02 14:15:02","","",""
"ARX","MCGI4","3","HGIR2","18","2023-04-21 12:15:02","","",""
"ARX","MLVW3","1","HGIRP","28","2023-11-10 18:30:02","","",""
"ARX","MNNW3","1","HGIRP","28","2023-11-04 23:30:02","","",""
"ARX","MSCM5","1","HTIRZ","6","2023-11-10 18:30:02","HTIFE","26","2023-11-10 18:30:02"
"ARX","MUSW3","1","HGIRP","28","2023-11-10 18:30:02","HGIFE","26","2023-05-04 11:45:02"
"ARX","NCAW3","1","HGIRP","6","2023-11-10 18:30:02","HGIFE","26","2023-11-10 18:30:02"
"ARX","NEIW3","1","HGIRP","30","2023-11-10 18:30:02","HGIFE","26","2023-11-01 17:30:02"
"ARX","NLSW3","1","HGIRP","6","2023-11-10 18:30:02","","",""
"ARX","NSKW3","1","HPIRP","6","2023-11-10 18:30:02","","",""
"ARX","NUAI4","1","HGIRP","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","NWKW3","1","HGIRP","28","2023-11-10 18:30:02","","",""
"ARX","OBCW3","1","HGIRP","6","2023-11-10 18:30:02","","",""
"ARX","OCOM5","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","OCYW3","1","HGIRP","28","2023-11-10 18:30:02","","",""
"ARX","ODOW3","1","HGIRP","28","2023-11-10 18:30:02","","",""
"ARX","ONOM5","1","HGIRG","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","ONTW3","1","HGIRP","30","2023-11-10 18:30:02","HGIFE","26","2021-08-09 08:30:02"
"ARX","OSGI4","1","HGIRP","6","2023-11-10 18:30:02","","",""
"ARX","OTRI4","1","HGIRP","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","OTUI4","1","HGIRP","6","2023-11-03 23:30:02","","",""
"ARX","OXBM5","1","HGIRR","30","2023-06-13 23:45:02","HGIFE","26",""
"ARX","OXBM5","2","HGIRG","6","2022-12-07 22:15:02","","",""
"ARX","OXBM5","3","HGIRZ","6","2020-03-05 23:45:02","","",""
"ARX","PCCM5","1","HGIRR","6","2023-11-10 18:30:02","","",""
"ARX","PCCM5","2","HGIRP","6","2023-03-28 18:45:02","","",""
"ARX","PETW3","1","HPIRP","30","2023-11-10 18:30:02","HPIFE","26",""
"ARX","PIGW3","1","HGIRR","6","2023-11-10 18:30:02","HGIFE","26",""
"ARX","PIGW3","2","HGIRZ","30","2016-04-07 14:30:02","","",""
"ARX","PTNM5","1","HGIRZ","6","2023-11-09 23:30:02","HGIFE","26","2019-09-20 11:45:02"
"ARX","RBCM5","1","HGIRG","30","2023-11-10 18:30:02","HGIFE","26","2020-06-10 17:30:01"
